NAME_ENGL,ISO3_CODE,pillar_num,pillar_txt,type,title,url,version,filename,icon
El Salvador,SLV,3,Responsibility and sustainability,⌕ Analysis,⌕ Digital economy & governance,https://www.worldbank.org/en/publication/digital-progress-and-trends-report,2,NA,⌕
El Salvador,SLV,4,Trust and resilience,⌕ Analysis,⌕ Shutdowns,https://www.accessnow.org/wp-content/uploads/2025/02/KeepItOn-2024-Internet-Shutdowns-Annual-Report.pdf,2,NA,⌕
El Salvador,SLV,2,Rights and freedoms,⌕ Analysis,⌕ Network disruptions & censorship,https://netblocks.org/reports,2,NA,⌕
El Salvador,SLV,1,Connectivity and infrastructure,⌕ Analysis,⌕ Speeds & quality (broadband/mobile),https://www.speedtest.net/global-index,2,NA,⌕
El Salvador,SLV,3,Responsibility and sustainability,⌕ Analysis,⌕ Trends & governance,https://www.internetsociety.org/globalinternetreport/,2,NA,⌕
Equatorial Guinea,GNQ,1,Connectivity and infrastructure,⌕ Analysis,⌕ Resilience & infrastructure,https://pulse.internetsociety.org/en/reports/GQ,3,NA,⌕
Equatorial Guinea,GNQ,4,Trust and resilience,⌕ Analysis,⌕ Internet resilience,https://pulse.internetsociety.org/en/resilience/GQ,3,NA,⌕
Equatorial Guinea,GNQ,1,Connectivity and infrastructure,⌕ Analysis,⌕ Connectivity & usage,https://datareportal.com/,3,NA,⌕
Equatorial Guinea,GNQ,1,Connectivity and infrastructure,⌕ Analysis,⌕ Mobile connectivity enablers,https://www.mobileconnectivityindex.com/assets/excelData/MCI_data_2025.xlsx,3,NA,⌕
Equatorial Guinea,GNQ,1,Connectivity and infrastructure,⌕ Analysis,⌕ Mobile internet trends,https://www.gsma.com/r/somic/,3,NA,⌕
Equatorial Guinea,GNQ,1,Connectivity and infrastructure,⌕ Analysis,⌕ Global indicators & benchmarks,https://www.itu.int/en/ITU-D/Statistics/pages/facts/default.aspx,3,NA,⌕
Equatorial Guinea,GNQ,3,Responsibility and sustainability,⌕ Analysis,⌕ Digital economy & governance,https://www.worldbank.org/en/publication/digital-progress-and-trends-report,3,NA,⌕
Equatorial Guinea,GNQ,4,Trust and resilience,⌕ Analysis,⌕ Shutdowns,https://www.accessnow.org/wp-content/uploads/2025/02/KeepItOn-2024-Internet-Shutdowns-Annual-Report.pdf,3,NA,⌕
Equatorial Guinea,GNQ,2,Rights and freedoms,⌕ Analysis,⌕ Network disruptions & censorship,https://netblocks.org/reports,3,NA,⌕
Equatorial Guinea,GNQ,1,Connectivity and infrastructure,⌕ Analysis,⌕ Speeds & quality (broadband/mobile),https://www.speedtest.net/global-index,3,NA,⌕
Eritrea,ERI,1,Connectivity and infrastructure,⌕ Analysis,⌕ Resilience & infrastructure,https://pulse.internetsociety.org/en/reports/ER,3,NA,⌕
Eritrea,ERI,4,Trust and resilience,⌕ Analysis,⌕ Internet resilience,https://pulse.internetsociety.org/en/resilience/ER,3,NA,⌕
Eritrea,ERI,1,Connectivity and infrastructure,⌕ Analysis,⌕ Connectivity & usage,https://datareportal.com/,3,NA,⌕
Eritrea,ERI,1,Connectivity and infrastructure,⌕ Analysis,⌕ Mobile connectivity enablers,https://www.mobileconnectivityindex.com/assets/excelData/MCI_data_2025.xlsx,3,NA,⌕
Eritrea,ERI,1,Connectivity and infrastructure,⌕ Analysis,⌕ Mobile internet trends,https://www.gsma.com/r/somic/,3,NA,⌕
Eritrea,ERI,1,Connectivity and infrastructure,⌕ Analysis,⌕ Global indicators & benchmarks,https://www.itu.int/en/ITU-D/Statistics/pages/facts/default.aspx,3,NA,⌕
Eritrea,ERI,3,Responsibility and sustainability,⌕ Analysis,⌕ Digital economy & governance,https://www.worldbank.org/en/publication/digital-progress-and-trends-report,3,NA,⌕
Eritrea,ERI,4,Trust and resilience,⌕ Analysis,⌕ Shutdowns,https://www.accessnow.org/wp-content/uploads/2025/02/KeepItOn-2024-Internet-Shutdowns-Annual-Report.pdf,3,NA,⌕
Eritrea,ERI,2,Rights and freedoms,⌕ Analysis,⌕ Network disruptions & censorship,https://netblocks.org/reports,3,NA,⌕
Eritrea,ERI,1,Connectivity and infrastructure,⌕ Analysis,⌕ Speeds & quality (broadband/mobile),https://www.speedtest.net/global-index,3,NA,⌕
Estonia,EST,2,Rights and freedoms,⌕ Analysis,⌕ Digital rights,https://freedomhouse.org/country/estonia/freedom-net/2024,2,NA,⌕
Eswatini,SWZ,1,Connectivity and infrastructure,⌕ Analysis,⌕ Resilience & infrastructure,https://pulse.internetsociety.org/en/reports/SZ,3,NA,⌕
Eswatini,SWZ,4,Trust and resilience,⌕ Analysis,⌕ Internet resilience,https://pulse.internetsociety.org/en/resilience/SZ,3,NA,⌕
Eswatini,SWZ,1,Connectivity and infrastructure,⌕ Analysis,⌕ Connectivity & usage,https://datareportal.com/,3,NA,⌕
Eswatini,SWZ,1,Connectivity and infrastructure,⌕ Analysis,⌕ Mobile connectivity enablers,https://www.mobileconnectivityindex.com/assets/excelData/MCI_data_2025.xlsx,3,NA,⌕
Eswatini,SWZ,1,Connectivity and infrastructure,⌕ Analysis,⌕ Mobile internet trends,https://www.gsma.com/r/somic/,3,NA,⌕
Eswatini,SWZ,1,Connectivity and infrastructure,⌕ Analysis,⌕ Global indicators & benchmarks,https://www.itu.int/en/ITU-D/Statistics/pages/facts/default.aspx,3,NA,⌕
Eswatini,SWZ,3,Responsibility and sustainability,⌕ Analysis,⌕ Digital economy & governance,https://www.worldbank.org/en/publication/digital-progress-and-trends-report,3,NA,⌕
Eswatini,SWZ,4,Trust and resilience,⌕ Analysis,⌕ Shutdowns,https://www.accessnow.org/wp-content/uploads/2025/02/KeepItOn-2024-Internet-Shutdowns-Annual-Report.pdf,3,NA,⌕
Eswatini,SWZ,2,Rights and freedoms,⌕ Analysis,⌕ Network disruptions & censorship,https://netblocks.org/reports,3,NA,⌕
Eswatini,SWZ,1,Connectivity and infrastructure,⌕ Analysis,⌕ Speeds & quality (broadband/mobile),https://www.speedtest.net/global-index,3,NA,⌕
Ethiopia,ETH,2,Rights and freedoms,⌕ Analysis,⌕ Digital rights,https://freedomhouse.org/country/estonia/freedom-net/2024,2,NA,⌕
Ethiopia,ETH,4,Trust and resilience,⌕ Analysis,⌕ Internet resilience,https://pulse.internetsociety.org/en/resilience/ET,2,NA,⌕
Ethiopia,ETH,1,Connectivity and infrastructure,⌕ Analysis,⌕ Connectivity & usage (index/landing),https://datareportal.com/,2,NA,⌕
Ethiopia,ETH,2,Rights and freedoms,⌕ Analysis,⌕ Digital rights,https://freedomhouse.org/country/ethiopia/freedom-net/2024,2,NA,⌕
Ethiopia,ETH,1,Connectivity and infrastructure,⌕ Analysis,⌕ Mobile connectivity enablers,https://www.mobileconnectivityindex.com/assets/excelData/MCI_data_2025.xlsx,2,NA,⌕
Ethiopia,ETH,1,Connectivity and infrastructure,⌕ Analysis,⌕ Mobile internet trends,https://www.gsma.com/r/somic/,2,NA,⌕
Ethiopia,ETH,1,Connectivity and infrastructure,⌕ Analysis,⌕ Global indicators & benchmarks,https://www.itu.int/en/ITU-D/Statistics/pages/facts/default.aspx,2,NA,⌕
Ethiopia,ETH,3,Responsibility and sustainability,⌕ Analysis,⌕ Digital economy & governance,https://www.worldbank.org/en/publication/digital-progress-and-trends-report,2,NA,⌕
Ethiopia,ETH,4,Trust and resilience,⌕ Analysis,⌕ Shutdowns,https://www.accessnow.org/wp-content/uploads/2025/02/KeepItOn-2024-Internet-Shutdowns-Annual-Report.pdf,2,NA,⌕
Ethiopia,ETH,2,Rights and freedoms,⌕ Analysis,⌕ Network disruptions & censorship,https://netblocks.org/reports,2,NA,⌕
Ethiopia,ETH,1,Connectivity and infrastructure,⌕ Analysis,⌕ Speeds & quality (broadband/mobile),https://www.speedtest.net/global-index,2,NA,⌕
Ethiopia,ETH,3,Responsibility and sustainability,⌕ Analysis,⌕ Trends & governance,https://www.internetsociety.org/globalinternetreport/,2,NA,⌕
Ethiopia,ETH,1,Connectivity and infrastructure,⌕ Analysis,⌕ Digital transformation journey,https://researchictafrica.net/research/digital-africa-post-the-pandemic-ethiopia-report/,3,NA,⌕
Ethiopia,ETH,3,Responsibility and sustainability,⌕ Analysis,⌕ Digital & microentreprises,https://researchictafrica.net/research/digital-technology-adoption-by-microenterprises-ethiopia-report/,3,NA,⌕
Finland,FIN,2,Rights and freedoms,⌕ Analysis,⌕ Digital rights,https://freedomhouse.org/country/finland/freedom-net/2024,2,NA,⌕
France,FRA,2,Rights and freedoms,⌕ Analysis,"⌕ Internet freedom, policy developments",https://freedomhouse.org/country/france/freedom-net/2024,NA,NA,⌕
Gabon,GAB,1,Connectivity and infrastructure,⌕ Analysis,⌕ Resilience & infrastructure,https://pulse.internetsociety.org/en/reports/GA,3,NA,⌕
Gabon,GAB,4,Trust and resilience,⌕ Analysis,⌕ Internet resilience,https://pulse.internetsociety.org/en/resilience/GA,3,NA,⌕
Gabon,GAB,1,Connectivity and infrastructure,⌕ Analysis,⌕ Connectivity & usage,https://datareportal.com/,3,NA,⌕
Gabon,GAB,1,Connectivity and infrastructure,⌕ Analysis,⌕ Mobile connectivity enablers,https://www.mobileconnectivityindex.com/assets/excelData/MCI_data_2025.xlsx,3,NA,⌕
Gabon,GAB,1,Connectivity and infrastructure,⌕ Analysis,⌕ Mobile internet trends,https://www.gsma.com/r/somic/,3,NA,⌕
Gabon,GAB,1,Connectivity and infrastructure,⌕ Analysis,⌕ Global indicators & benchmarks,https://www.itu.int/en/ITU-D/Statistics/pages/facts/default.aspx,3,NA,⌕
Gabon,GAB,3,Responsibility and sustainability,⌕ Analysis,⌕ Digital economy & governance,https://www.worldbank.org/en/publication/digital-progress-and-trends-report,3,NA,⌕
Gabon,GAB,4,Trust and resilience,⌕ Analysis,⌕ Shutdowns,https://www.accessnow.org/wp-content/uploads/2025/02/KeepItOn-2024-Internet-Shutdowns-Annual-Report.pdf,3,NA,⌕
Gabon,GAB,2,Rights and freedoms,⌕ Analysis,⌕ Network disruptions & censorship,https://netblocks.org/reports,3,NA,⌕
Gabon,GAB,1,Connectivity and infrastructure,⌕ Analysis,⌕ Speeds & quality (broadband/mobile),https://www.speedtest.net/global-index,3,NA,⌕
Gambia,GMB,1,Connectivity and infrastructure,⌕ Analysis,⌕ Resilience & infrastructure,https://pulse.internetsociety.org/en/reports/GM,3,NA,⌕
Gambia,GMB,4,Trust and resilience,⌕ Analysis,⌕ Internet resilience,https://pulse.internetsociety.org/en/resilience/GM,3,NA,⌕
Gambia,GMB,1,Connectivity and infrastructure,⌕ Analysis,⌕ Connectivity & usage,https://datareportal.com/,3,NA,⌕
Gambia,GMB,1,Connectivity and infrastructure,⌕ Analysis,⌕ Mobile connectivity enablers,https://www.mobileconnectivityindex.com/assets/excelData/MCI_data_2025.xlsx,3,NA,⌕
Gambia,GMB,1,Connectivity and infrastructure,⌕ Analysis,⌕ Mobile internet trends,https://www.gsma.com/r/somic/,3,NA,⌕
Gambia,GMB,1,Connectivity and infrastructure,⌕ Analysis,⌕ Global indicators & benchmarks,https://www.itu.int/en/ITU-D/Statistics/pages/facts/default.aspx,3,NA,⌕
Gambia,GMB,3,Responsibility and sustainability,⌕ Analysis,⌕ Digital economy & governance,https://www.worldbank.org/en/publication/digital-progress-and-trends-report,3,NA,⌕
Gambia,GMB,4,Trust and resilience,⌕ Analysis,⌕ Shutdowns,https://www.accessnow.org/wp-content/uploads/2025/02/KeepItOn-2024-Internet-Shutdowns-Annual-Report.pdf,3,NA,⌕
Gambia,GMB,2,Rights and freedoms,⌕ Analysis,⌕ Network disruptions & censorship,https://netblocks.org/reports,3,NA,⌕
Gambia,GMB,1,Connectivity and infrastructure,⌕ Analysis,⌕ Speeds & quality (broadband/mobile),https://www.speedtest.net/global-index,3,NA,⌕
Georgia,GEO,1,Connectivity and infrastructure,⌕ Analysis,⌕ Localised Internet Exchange Point (Georgia),NA,1,GEO-1,⌕
Georgia,GEO,4,Trust and resilience,⌕ Analysis,⌕ Localised Internet Exchange Point (Georgia),NA,1,GEO-1,⌕
Germany,DEU,2,Rights and freedoms,⌕ Analysis,"⌕ Internet freedom, policy developments",https://freedomhouse.org/country/germany/freedom-net/2024,NA,NA,⌕
Ghana,GHA,1,Connectivity and infrastructure,⌕ Analysis,⌕ Resilience & infrastructure,https://pulse.internetsociety.org/en/reports/GH,2,NA,⌕
Ghana,GHA,4,Trust and resilience,⌕ Analysis,⌕ Internet resilience,https://pulse.internetsociety.org/en/resilience/GH,2,NA,⌕
Ghana,GHA,1,Connectivity and infrastructure,⌕ Analysis,⌕ Connectivity & usage (index/landing),https://datareportal.com/,2,NA,⌕
Ghana,GHA,2,Rights and freedoms,⌕ Analysis,⌕ Digital rights,https://freedomhouse.org/country/ghana/freedom-net/2024,2,NA,⌕
Ghana,GHA,1,Connectivity and infrastructure,⌕ Analysis,⌕ Mobile connectivity enablers,https://www.mobileconnectivityindex.com/assets/excelData/MCI_data_2025.xlsx,2,NA,⌕
Ghana,GHA,1,Connectivity and infrastructure,⌕ Analysis,⌕ Mobile internet trends,https://www.gsma.com/r/somic/,2,NA,⌕
Ghana,GHA,1,Connectivity and infrastructure,⌕ Analysis,⌕ Global indicators & benchmarks,https://www.itu.int/en/ITU-D/Statistics/pages/facts/default.aspx,2,NA,⌕
Ghana,GHA,3,Responsibility and sustainability,⌕ Analysis,⌕ Digital economy & governance,https://www.worldbank.org/en/publication/digital-progress-and-trends-report,2,NA,⌕
Ghana,GHA,4,Trust and resilience,⌕ Analysis,⌕ Shutdowns,https://www.accessnow.org/wp-content/uploads/2025/02/KeepItOn-2024-Internet-Shutdowns-Annual-Report.pdf,2,NA,⌕
Ghana,GHA,2,Rights and freedoms,⌕ Analysis,⌕ Network disruptions & censorship,https://netblocks.org/reports,2,NA,⌕
Ghana,GHA,1,Connectivity and infrastructure,⌕ Analysis,⌕ Speeds & quality (broadband/mobile),https://www.speedtest.net/global-index,2,NA,⌕
Ghana,GHA,3,Responsibility and sustainability,⌕ Analysis,⌕ Trends & governance,https://www.internetsociety.org/globalinternetreport/,2,NA,⌕
Ghana,GHA,4,Trust and resilience,⌕ Analysis,⌕ Disinformation & elections,https://researchictafrica.net/research/exploring-the-role-of-coalitions-in-mitigating-disinformation-during-ghanas-2024-elections/,3,NA,⌕
Greece,GRC,2,Rights and freedoms,⌕ Analysis,⌕ Digital rights,https://freedomhouse.org/country/greece/freedom-net/2024,2,NA,⌕
Guatemala,GTM,1,Connectivity and infrastructure,⌕ Analysis,⌕ Resilience & infrastructure,https://pulse.internetsociety.org/en/reports/GT,2,NA,⌕
Guatemala,GTM,4,Trust and resilience,⌕ Analysis,⌕ Internet resilience,https://pulse.internetsociety.org/en/resilience/GT,2,NA,⌕
Guatemala,GTM,1,Connectivity and infrastructure,⌕ Analysis,⌕ Connectivity & usage (index/landing),https://datareportal.com/,2,NA,⌕
Guatemala,GTM,2,Rights and freedoms,⌕ Analysis,⌕ Digital rights,https://freedomhouse.org/country/guatemala/freedom-net/2024,2,NA,⌕
Guatemala,GTM,1,Connectivity and infrastructure,⌕ Analysis,⌕ Mobile connectivity enablers,https://www.mobileconnectivityindex.com/assets/excelData/MCI_data_2025.xlsx,2,NA,⌕
Guatemala,GTM,1,Connectivity and infrastructure,⌕ Analysis,⌕ Mobile internet trends,https://www.gsma.com/r/somic/,2,NA,⌕
Guatemala,GTM,1,Connectivity and infrastructure,⌕ Analysis,⌕ Global indicators & benchmarks,https://www.itu.int/en/ITU-D/Statistics/pages/facts/default.aspx,2,NA,⌕
Guatemala,GTM,3,Responsibility and sustainability,⌕ Analysis,⌕ Digital economy & governance,https://www.worldbank.org/en/publication/digital-progress-and-trends-report,2,NA,⌕
Guatemala,GTM,4,Trust and resilience,⌕ Analysis,⌕ Shutdowns,https://www.accessnow.org/wp-content/uploads/2025/02/KeepItOn-2024-Internet-Shutdowns-Annual-Report.pdf,2,NA,⌕
Guatemala,GTM,2,Rights and freedoms,⌕ Analysis,⌕ Network disruptions & censorship,https://netblocks.org/reports,2,NA,⌕
Guatemala,GTM,1,Connectivity and infrastructure,⌕ Analysis,⌕ Speeds & quality (broadband/mobile),https://www.speedtest.net/global-index,2,NA,⌕
Guatemala,GTM,3,Responsibility and sustainability,⌕ Analysis,⌕ Trends & governance,https://www.internetsociety.org/globalinternetreport/,2,NA,⌕
Guinea,GIN,1,Connectivity and infrastructure,⌕ Analysis,⌕ Resilience & infrastructure,https://pulse.internetsociety.org/en/reports/GN,3,NA,⌕
Guinea,GIN,4,Trust and resilience,⌕ Analysis,⌕ Internet resilience,https://pulse.internetsociety.org/en/resilience/GN,3,NA,⌕
Guinea,GIN,1,Connectivity and infrastructure,⌕ Analysis,⌕ Connectivity & usage,https://datareportal.com/,3,NA,⌕
Guinea,GIN,1,Connectivity and infrastructure,⌕ Analysis,⌕ Mobile connectivity enablers,https://www.mobileconnectivityindex.com/assets/excelData/MCI_data_2025.xlsx,3,NA,⌕
Guinea,GIN,1,Connectivity and infrastructure,⌕ Analysis,⌕ Mobile internet trends,https://www.gsma.com/r/somic/,3,NA,⌕
Guinea,GIN,1,Connectivity and infrastructure,⌕ Analysis,⌕ Global indicators & benchmarks,https://www.itu.int/en/ITU-D/Statistics/pages/facts/default.aspx,3,NA,⌕
Guinea,GIN,3,Responsibility and sustainability,⌕ Analysis,⌕ Digital economy & governance,https://www.worldbank.org/en/publication/digital-progress-and-trends-report,3,NA,⌕
Guinea,GIN,4,Trust and resilience,⌕ Analysis,⌕ Shutdowns,https://www.accessnow.org/wp-content/uploads/2025/02/KeepItOn-2024-Internet-Shutdowns-Annual-Report.pdf,3,NA,⌕
Guinea,GIN,2,Rights and freedoms,⌕ Analysis,⌕ Network disruptions & censorship,https://netblocks.org/reports,3,NA,⌕
Guinea,GIN,1,Connectivity and infrastructure,⌕ Analysis,⌕ Speeds & quality (broadband/mobile),https://www.speedtest.net/global-index,3,NA,⌕
Guinea-Bissau,GNB,1,Connectivity and infrastructure,⌕ Analysis,⌕ Resilience & infrastructure,https://pulse.internetsociety.org/en/reports/GW,3,NA,⌕
Guinea-Bissau,GNB,4,Trust and resilience,⌕ Analysis,⌕ Internet resilience,https://pulse.internetsociety.org/en/resilience/GW,3,NA,⌕
Guinea-Bissau,GNB,1,Connectivity and infrastructure,⌕ Analysis,⌕ Connectivity & usage,https://datareportal.com/,3,NA,⌕
Guinea-Bissau,GNB,1,Connectivity and infrastructure,⌕ Analysis,⌕ Mobile connectivity enablers,https://www.mobileconnectivityindex.com/assets/excelData/MCI_data_2025.xlsx,3,NA,⌕
Guinea-Bissau,GNB,1,Connectivity and infrastructure,⌕ Analysis,⌕ Mobile internet trends,https://www.gsma.com/r/somic/,3,NA,⌕
Guinea-Bissau,GNB,1,Connectivity and infrastructure,⌕ Analysis,⌕ Global indicators & benchmarks,https://www.itu.int/en/ITU-D/Statistics/pages/facts/default.aspx,3,NA,⌕
Guinea-Bissau,GNB,3,Responsibility and sustainability,⌕ Analysis,⌕ Digital economy & governance,https://www.worldbank.org/en/publication/digital-progress-and-trends-report,3,NA,⌕
Guinea-Bissau,GNB,4,Trust and resilience,⌕ Analysis,⌕ Shutdowns,https://www.accessnow.org/wp-content/uploads/2025/02/KeepItOn-2024-Internet-Shutdowns-Annual-Report.pdf,3,NA,⌕
Guinea-Bissau,GNB,2,Rights and freedoms,⌕ Analysis,⌕ Network disruptions & censorship,https://netblocks.org/reports,3,NA,⌕
Guinea-Bissau,GNB,1,Connectivity and infrastructure,⌕ Analysis,⌕ Speeds & quality (broadband/mobile),https://www.speedtest.net/global-index,3,NA,⌕
Guyana,GUY,1,Connectivity and infrastructure,⌕ Analysis,⌕ Resilience & infrastructure,https://pulse.internetsociety.org/en/reports/GY,3,NA,⌕
Guyana,GUY,4,Trust and resilience,⌕ Analysis,⌕ Internet resilience,https://pulse.internetsociety.org/en/resilience/GY,3,NA,⌕
Guyana,GUY,1,Connectivity and infrastructure,⌕ Analysis,⌕ Connectivity & usage,https://datareportal.com/,3,NA,⌕
Guyana,GUY,1,Connectivity and infrastructure,⌕ Analysis,⌕ Mobile connectivity enablers,https://www.mobileconnectivityindex.com/assets/excelData/MCI_data_2025.xlsx,3,NA,⌕
Guyana,GUY,1,Connectivity and infrastructure,⌕ Analysis,⌕ Mobile internet trends,https://www.gsma.com/r/somic/,3,NA,⌕
Guyana,GUY,1,Connectivity and infrastructure,⌕ Analysis,⌕ Global indicators & benchmarks,https://www.itu.int/en/ITU-D/Statistics/pages/facts/default.aspx,3,NA,⌕
Guyana,GUY,3,Responsibility and sustainability,⌕ Analysis,⌕ Digital economy & governance,https://www.worldbank.org/en/publication/digital-progress-and-trends-report,3,NA,⌕
Guyana,GUY,4,Trust and resilience,⌕ Analysis,⌕ Shutdowns,https://www.accessnow.org/wp-content/uploads/2025/02/KeepItOn-2024-Internet-Shutdowns-Annual-Report.pdf,3,NA,⌕
Guyana,GUY,2,Rights and freedoms,⌕ Analysis,⌕ Network disruptions & censorship,https://netblocks.org/reports,3,NA,⌕
Guyana,GUY,1,Connectivity and infrastructure,⌕ Analysis,⌕ Speeds & quality (broadband/mobile),https://www.speedtest.net/global-index,3,NA,⌕
Honduras,HND,1,Connectivity and infrastructure,⌕ Analysis,⌕ Resilience & infrastructure,https://pulse.internetsociety.org/en/reports/HN,2,NA,⌕
Honduras,HND,4,Trust and resilience,⌕ Analysis,⌕ Internet resilience,https://pulse.internetsociety.org/en/resilience/HN,2,NA,⌕
Honduras,HND,1,Connectivity and infrastructure,⌕ Analysis,⌕ Connectivity & usage (index/landing),https://datareportal.com/,2,NA,⌕
Honduras,HND,2,Rights and freedoms,⌕ Analysis,⌕ Digital rights,https://freedomhouse.org/country/guatemala/freedom-net/2024,2,NA,⌕
Honduras,HND,1,Connectivity and infrastructure,⌕ Analysis,⌕ Mobile connectivity enablers,https://www.mobileconnectivityindex.com/assets/excelData/MCI_data_2025.xlsx,2,NA,⌕
Honduras,HND,1,Connectivity and infrastructure,⌕ Analysis,⌕ Mobile internet trends,https://www.gsma.com/r/somic/,2,NA,⌕
Honduras,HND,1,Connectivity and infrastructure,⌕ Analysis,⌕ Global indicators & benchmarks,https://www.itu.int/en/ITU-D/Statistics/pages/facts/default.aspx,2,NA,⌕
Honduras,HND,3,Responsibility and sustainability,⌕ Analysis,⌕ Digital economy & governance,https://www.worldbank.org/en/publication/digital-progress-and-trends-report,2,NA,⌕
Honduras,HND,4,Trust and resilience,⌕ Analysis,⌕ Shutdowns,https://www.accessnow.org/wp-content/uploads/2025/02/KeepItOn-2024-Internet-Shutdowns-Annual-Report.pdf,2,NA,⌕
Honduras,HND,2,Rights and freedoms,⌕ Analysis,⌕ Network disruptions & censorship,https://netblocks.org/reports,2,NA,⌕
Honduras,HND,1,Connectivity and infrastructure,⌕ Analysis,⌕ Speeds & quality (broadband/mobile),https://www.speedtest.net/global-index,2,NA,⌕
Honduras,HND,3,Responsibility and sustainability,⌕ Analysis,⌕ Trends & governance,https://www.internetsociety.org/globalinternetreport/,2,NA,⌕
Hungary,HUN,2,Rights and freedoms,⌕ Analysis,⌕ Digital rights,https://freedomhouse.org/country/hungary/freedom-net/2024,2,NA,⌕
Iceland,ISL,3,Responsibility and sustainability,⌕ Analysis,⌕ Transparency & media freedom online,https://immi.is/wp-content/uploads/2024/01/IMMI-Annual-Report-2023.pdf,2,NA,⌕
India,IND,2,Rights and freedoms,⚑ Project,⚑ DigiLocker (India),NA,1,IND-1,⚑
India,IND,1,Connectivity and infrastructure,⌕ Analysis,⌕ Resilience & infrastructure,https://pulse.internetsociety.org/en/reports/IN,2,NA,⌕
India,IND,4,Trust and resilience,⌕ Analysis,⌕ Internet resilience,https://pulse.internetsociety.org/en/resilience/IN,2,NA,⌕
India,IND,1,Connectivity and infrastructure,⌕ Analysis,⌕ Connectivity & usage,https://datareportal.com/reports/digital-2025-india,2,NA,⌕
India,IND,2,Rights and freedoms,⌕ Analysis,⌕ Digital rights,https://freedomhouse.org/country/india/freedom-net/2024,2,NA,⌕
India,IND,1,Connectivity and infrastructure,⌕ Analysis,⌕ Mobile connectivity enablers,https://www.mobileconnectivityindex.com/assets/excelData/MCI_data_2025.xlsx,2,NA,⌕
India,IND,1,Connectivity and infrastructure,⌕ Analysis,⌕ Mobile internet trends,https://www.gsma.com/r/somic/,2,NA,⌕
India,IND,1,Connectivity and infrastructure,⌕ Analysis,⌕ Global indicators & benchmarks,https://www.itu.int/en/ITU-D/Statistics/pages/facts/default.aspx,2,NA,⌕
India,IND,3,Responsibility and sustainability,⌕ Analysis,⌕ Digital economy & governance,https://www.worldbank.org/en/publication/digital-progress-and-trends-report,2,NA,⌕
India,IND,4,Trust and resilience,⌕ Analysis,⌕ Shutdowns,https://www.accessnow.org/wp-content/uploads/2025/02/KeepItOn-2024-Internet-Shutdowns-Annual-Report.pdf,2,NA,⌕
India,IND,2,Rights and freedoms,⌕ Analysis,⌕ Network disruptions & censorship,https://netblocks.org/reports,2,NA,⌕
India,IND,1,Connectivity and infrastructure,⌕ Analysis,⌕ Speeds & quality (broadband/mobile),https://www.speedtest.net/global-index,2,NA,⌕
India,IND,3,Responsibility and sustainability,⌕ Analysis,⌕ Trends & governance,https://www.internetsociety.org/globalinternetreport/,2,NA,⌕
India,IND,4,Trust and resilience,⌕ Analysis,⌕ Shutdowns,https://ruralindiaonline.org/en/library/resource/let-the-net-work-20-internet-shutdowns-in-india-2023-2024/,NA,NA,⌕
India,IND,3,Responsibility and sustainability,⚑ Project,⚑ DigiLocker (India),NA,1,IND-1,⚑
Indonesia,IDN,1,Connectivity and infrastructure,⌕ Analysis,⌕ Resilience & infrastructure,https://pulse.internetsociety.org/en/reports/ID,2,NA,⌕
Indonesia,IDN,4,Trust and resilience,⌕ Analysis,⌕ Internet resilience,https://pulse.internetsociety.org/en/resilience/ID,2,NA,⌕
Indonesia,IDN,1,Connectivity and infrastructure,⌕ Analysis,⌕ Connectivity & usage,https://datareportal.com/reports/digital-2025-indonesia,2,NA,⌕
Indonesia,IDN,2,Rights and freedoms,⌕ Analysis,⌕ Digital rights,https://freedomhouse.org/country/indonesia/freedom-net/2024,2,NA,⌕
Indonesia,IDN,1,Connectivity and infrastructure,⌕ Analysis,⌕ Mobile connectivity enablers,https://www.mobileconnectivityindex.com/assets/excelData/MCI_data_2025.xlsx,2,NA,⌕
Indonesia,IDN,1,Connectivity and infrastructure,⌕ Analysis,⌕ Mobile internet trends,https://www.gsma.com/r/somic/,2,NA,⌕
Indonesia,IDN,1,Connectivity and infrastructure,⌕ Analysis,⌕ Global indicators & benchmarks,https://www.itu.int/en/ITU-D/Statistics/pages/facts/default.aspx,2,NA,⌕
Indonesia,IDN,3,Responsibility and sustainability,⌕ Analysis,⌕ Digital economy & governance,https://www.worldbank.org/en/publication/digital-progress-and-trends-report,2,NA,⌕
Indonesia,IDN,4,Trust and resilience,⌕ Analysis,⌕ Shutdowns,https://www.accessnow.org/wp-content/uploads/2025/02/KeepItOn-2024-Internet-Shutdowns-Annual-Report.pdf,2,NA,⌕
Indonesia,IDN,2,Rights and freedoms,⌕ Analysis,⌕ Network disruptions & censorship,https://netblocks.org/reports,2,NA,⌕
Indonesia,IDN,1,Connectivity and infrastructure,⌕ Analysis,⌕ Speeds & quality (broadband/mobile),https://www.speedtest.net/global-index,2,NA,⌕
Indonesia,IDN,3,Responsibility and sustainability,⌕ Analysis,⌕ Trends & governance,https://www.internetsociety.org/globalinternetreport/,2,NA,⌕
Indonesia,IDN,2,Rights and freedoms,⌕ Analysis,⌕ Digital rights & online expression,https://safenet.or.id/id/2025/02/laporan-situasi-hak-hak-digital-indonesia-2024/,NA,NA,⌕
