NAME_ENGL,ISO3_CODE,pillar_num,pillar_txt,type,title,publisher,url,version
Suriname,SUR,2,Rights and freedoms,Analysis,Network disruptions & censorship,NetBlocks,https://netblocks.org/reports,3
São Tomé and Príncipe,STP,1,Connectivity and infrastructure,Analysis,Resilience & infrastructure,Internet Society,https://pulse.internetsociety.org/en/reports/ST,3
São Tomé and Príncipe,STP,4,Trust and resilience,Analysis,Internet resilience,Internet Society,https://pulse.internetsociety.org/en/resilience/ST,3
São Tomé and Príncipe,STP,1,Connectivity and infrastructure,Analysis,Mobile connectivity enablers,GSMA,https://www.mobileconnectivityindex.com/assets/excelData/MCI_data_2025.xlsx,3
São Tomé and Príncipe,STP,1,Connectivity and infrastructure,Analysis,Mobile internet trends,GSMA,https://www.gsma.com/r/somic/,3
São Tomé and Príncipe,STP,1,Connectivity and infrastructure,Analysis,Global indicators & benchmarks,ITU,https://www.itu.int/en/ITU-D/Statistics/pages/facts/default.aspx,3
São Tomé and Príncipe,STP,3,Responsibility and sustainability,Analysis,Digital economy & governance,World Bank,https://www.worldbank.org/en/publication/digital-progress-and-trends-report,3
São Tomé and Príncipe,STP,4,Trust and resilience,Analysis,Shutdowns,Access Now,https://www.accessnow.org/wp-content/uploads/2025/02/KeepItOn-2024-Internet-Shutdowns-Annual-Report.pdf,3
São Tomé and Príncipe,STP,2,Rights and freedoms,Analysis,Network disruptions & censorship,NetBlocks,https://netblocks.org/reports,3
Thailand,THA,1,Connectivity and infrastructure,Analysis,Resilience & infrastructure,Internet Society,https://pulse.internetsociety.org/en/reports/TH,2
Thailand,THA,4,Trust and resilience,Analysis,Internet resilience,Internet Society,https://pulse.internetsociety.org/en/resilience/TH,2
Thailand,THA,2,Rights and freedoms,Analysis,Digital rights,Freedom House,https://freedomhouse.org/country/thailand/freedom-net/2024,2
Thailand,THA,1,Connectivity and infrastructure,Analysis,Mobile connectivity enablers,GSMA,https://www.mobileconnectivityindex.com/assets/excelData/MCI_data_2025.xlsx,2
Thailand,THA,1,Connectivity and infrastructure,Analysis,Mobile internet trends,GSMA,https://www.gsma.com/r/somic/,2
Thailand,THA,1,Connectivity and infrastructure,Analysis,Global indicators & benchmarks,ITU,https://www.itu.int/en/ITU-D/Statistics/pages/facts/default.aspx,2
Thailand,THA,3,Responsibility and sustainability,Analysis,Digital economy & governance,World Bank,https://www.worldbank.org/en/publication/digital-progress-and-trends-report,2
Thailand,THA,4,Trust and resilience,Analysis,Shutdowns,Access Now,https://www.accessnow.org/wp-content/uploads/2025/02/KeepItOn-2024-Internet-Shutdowns-Annual-Report.pdf,2
Thailand,THA,2,Rights and freedoms,Analysis,Network disruptions & censorship,NetBlocks,https://netblocks.org/reports,2
Thailand,THA,3,Responsibility and sustainability,Analysis,Trends & governance,Internet Society,https://www.internetsociety.org/globalinternetreport/,2
Thailand,THA,3,Responsibility and sustainability,Academic,Platforms governance,Open Reserch Europe,https://doi.org/10.12688/openreseurope.18820.2,4
Togo,TGO,1,Connectivity and infrastructure,Analysis,Resilience & infrastructure,Internet Society,https://pulse.internetsociety.org/en/reports/TG,3
Togo,TGO,4,Trust and resilience,Analysis,Internet resilience,Internet Society,https://pulse.internetsociety.org/en/resilience/TG,3
Togo,TGO,1,Connectivity and infrastructure,Analysis,Mobile connectivity enablers,GSMA,https://www.mobileconnectivityindex.com/assets/excelData/MCI_data_2025.xlsx,3
Togo,TGO,1,Connectivity and infrastructure,Analysis,Mobile internet trends,GSMA,https://www.gsma.com/r/somic/,3
Togo,TGO,1,Connectivity and infrastructure,Analysis,Global indicators & benchmarks,ITU,https://www.itu.int/en/ITU-D/Statistics/pages/facts/default.aspx,3
Togo,TGO,3,Responsibility and sustainability,Analysis,Digital economy & governance,World Bank,https://www.worldbank.org/en/publication/digital-progress-and-trends-report,3
Togo,TGO,4,Trust and resilience,Analysis,Shutdowns,Access Now,https://www.accessnow.org/wp-content/uploads/2025/02/KeepItOn-2024-Internet-Shutdowns-Annual-Report.pdf,3
Togo,TGO,2,Rights and freedoms,Analysis,Network disruptions & censorship,NetBlocks,https://netblocks.org/reports,3
Tunisia,TUN,1,Connectivity and infrastructure,Analysis,Resilience & infrastructure,Internet Society,https://pulse.internetsociety.org/en/reports/TN,2
Tunisia,TUN,4,Trust and resilience,Analysis,Internet resilience,Internet Society,https://pulse.internetsociety.org/en/resilience/TN,2
Tunisia,TUN,2,Rights and freedoms,Analysis,Digital rights,Freedom House,https://freedomhouse.org/country/tunisia/freedom-net/2024,2
Tunisia,TUN,1,Connectivity and infrastructure,Analysis,Mobile connectivity enablers,GSMA,https://www.mobileconnectivityindex.com/assets/excelData/MCI_data_2025.xlsx,2
Tunisia,TUN,1,Connectivity and infrastructure,Analysis,Mobile internet trends,GSMA,https://www.gsma.com/r/somic/,2
Tunisia,TUN,1,Connectivity and infrastructure,Analysis,Global indicators & benchmarks,ITU,https://www.itu.int/en/ITU-D/Statistics/pages/facts/default.aspx,2
Tunisia,TUN,3,Responsibility and sustainability,Analysis,Digital economy & governance,World Bank,https://www.worldbank.org/en/publication/digital-progress-and-trends-report,2
Tunisia,TUN,4,Trust and resilience,Analysis,Shutdowns,Access Now,https://www.accessnow.org/wp-content/uploads/2025/02/KeepItOn-2024-Internet-Shutdowns-Annual-Report.pdf,2
Tunisia,TUN,2,Rights and freedoms,Analysis,Network disruptions & censorship,NetBlocks,https://netblocks.org/reports,2
Tunisia,TUN,3,Responsibility and sustainability,Analysis,Trends & governance,Internet Society,https://www.internetsociety.org/globalinternetreport/,2
Türkiye,TUR,2,Rights and freedoms,Analysis,"Blocking, takedowns, legal landscape",Free Web Turkey,https://www.freewebturkey.com/images/Free%20Web%20Turkey%202023%20Internet%20Censorship%20Report.pdf,2
Uganda,UGA,1,Connectivity and infrastructure,Analysis,Resilience & infrastructure,Internet Society,https://pulse.internetsociety.org/en/reports/UG,2
Uganda,UGA,4,Trust and resilience,Analysis,Internet resilience,Internet Society,https://pulse.internetsociety.org/en/resilience/UG,2
Uganda,UGA,2,Rights and freedoms,Analysis,Digital rights,Freedom House,https://freedomhouse.org/country/uganda/freedom-net/2024,2
Uganda,UGA,1,Connectivity and infrastructure,Analysis,Mobile connectivity enablers,GSMA,https://www.mobileconnectivityindex.com/assets/excelData/MCI_data_2025.xlsx,2
Uganda,UGA,1,Connectivity and infrastructure,Analysis,Mobile internet trends,GSMA,https://www.gsma.com/r/somic/,2
Uganda,UGA,1,Connectivity and infrastructure,Analysis,Global indicators & benchmarks,ITU,https://www.itu.int/en/ITU-D/Statistics/pages/facts/default.aspx,2
Uganda,UGA,3,Responsibility and sustainability,Analysis,Digital economy & governance,World Bank,https://www.worldbank.org/en/publication/digital-progress-and-trends-report,2
Uganda,UGA,4,Trust and resilience,Analysis,Shutdowns,Access Now,https://www.accessnow.org/wp-content/uploads/2025/02/KeepItOn-2024-Internet-Shutdowns-Annual-Report.pdf,2
Uganda,UGA,2,Rights and freedoms,Analysis,Network disruptions & censorship,NetBlocks,https://netblocks.org/reports,2
Uganda,UGA,3,Responsibility and sustainability,Analysis,Trends & governance,Internet Society,https://www.internetsociety.org/globalinternetreport/,2
Ukraine,UKR,1,Connectivity and infrastructure,Source,Internet Subvention Program (Ukraine),Government,https://www.kmu.gov.ua/storage/app/sites/1/recoveryrada/eng/digitization-eng.pdf,1
Ukraine,UKR,4,Trust and resilience,Source,Internet Accessibility Standards (Ukraine),GIFI,NA,1
Ukraine,UKR,3,Responsibility and sustainability,Source,Internet Accessibility Standards (Ukraine),GIFI,NA,1
United Kingdom,GBR,2,Rights and freedoms,Source,Online Harms White Paper (UK),Government,https://www.gov.uk/government/consultations/online-harms-white-paper,1
United Kingdom,GBR,4,Trust and resilience,Source,Online Harms White Paper (UK),Government,https://www.gov.uk/government/consultations/online-harms-white-paper,1
United Kingdom,GBR,1,Connectivity and infrastructure,Project,The Shared Rural Network (UK),GIFi,NA,NA
United Kingdom,GBR,3,Responsibility and sustainability,Analysis,Data protection enforcement & policy analysis (UK),Open Rights Group,https://www.openrightsgroup.org/app/uploads/2024/11/Alternative-ICO-Annual-Report-Nov-2024.pdf,2
United Republic of Tanzania,TZA,1,Connectivity and infrastructure,Analysis,Resilience & infrastructure,Internet Society,https://pulse.internetsociety.org/en/reports/TZ,2
United Republic of Tanzania,TZA,4,Trust and resilience,Analysis,Internet resilience,Internet Society,https://pulse.internetsociety.org/en/resilience/TZ,2
United Republic of Tanzania,TZA,2,Rights and freedoms,Analysis,Digital rights,Freedom House,https://freedomhouse.org/country/tanzania/freedom-net/2024,2
United Republic of Tanzania,TZA,1,Connectivity and infrastructure,Analysis,Mobile connectivity enablers,GSMA,https://www.mobileconnectivityindex.com/assets/excelData/MCI_data_2025.xlsx,2
United Republic of Tanzania,TZA,1,Connectivity and infrastructure,Analysis,Mobile internet trends,GSMA,https://www.gsma.com/r/somic/,2
United Republic of Tanzania,TZA,1,Connectivity and infrastructure,Analysis,Global indicators & benchmarks,ITU,https://www.itu.int/en/ITU-D/Statistics/pages/facts/default.aspx,2
United Republic of Tanzania,TZA,3,Responsibility and sustainability,Analysis,Digital economy & governance,World Bank,https://www.worldbank.org/en/publication/digital-progress-and-trends-report,2
United Republic of Tanzania,TZA,4,Trust and resilience,Analysis,Shutdowns,Access Now,https://www.accessnow.org/wp-content/uploads/2025/02/KeepItOn-2024-Internet-Shutdowns-Annual-Report.pdf,2
United Republic of Tanzania,TZA,2,Rights and freedoms,Analysis,Network disruptions & censorship,NetBlocks,https://netblocks.org/reports,2
United Republic of Tanzania,TZA,3,Responsibility and sustainability,Analysis,Trends & governance,Internet Society,https://www.internetsociety.org/globalinternetreport/,2
United Republic of Tanzania,TZA,1,Connectivity and infrastructure,Analysis,Digital transformation journey,Research ICT Africa,https://researchictafrica.net/research/digital-africa-post-the-pandemic-tanzania-report/,3
United States,USA,1,Connectivity and infrastructure,Analysis,Resilience & infrastructure,Internet Society,https://pulse.internetsociety.org/en/reports/US,2
United States,USA,4,Trust and resilience,Analysis,Internet resilience,Internet Society,https://pulse.internetsociety.org/en/resilience/US,2
United States,USA,2,Rights and freedoms,Analysis,Digital rights,Freedom House,https://freedomhouse.org/country/united-states/freedom-net/2024,2
United States,USA,1,Connectivity and infrastructure,Analysis,Mobile connectivity enablers,GSMA,https://www.mobileconnectivityindex.com/assets/excelData/MCI_data_2025.xlsx,2
United States,USA,1,Connectivity and infrastructure,Analysis,Mobile internet trends,GSMA,https://www.gsma.com/r/somic/,2
United States,USA,1,Connectivity and infrastructure,Analysis,Global indicators & benchmarks,ITU,https://www.itu.int/en/ITU-D/Statistics/pages/facts/default.aspx,2
United States,USA,3,Responsibility and sustainability,Analysis,Digital economy & governance,World Bank,https://www.worldbank.org/en/publication/digital-progress-and-trends-report,2
United States,USA,4,Trust and resilience,Analysis,Shutdowns,Access Now,https://www.accessnow.org/wp-content/uploads/2025/02/KeepItOn-2024-Internet-Shutdowns-Annual-Report.pdf,2
United States,USA,2,Rights and freedoms,Analysis,Network disruptions & censorship,NetBlocks,https://netblocks.org/reports,2
United States,USA,3,Responsibility and sustainability,Analysis,Trends & governance,Internet Society,https://www.internetsociety.org/globalinternetreport/,2
United States,USA,4,Trust and resilience,Analysis,US digital rights litigation & policy review,EFF,https://www.eff.org/files/2024/10/07/eff_ar_2023_digital.pdf,2
United States,USA,1,Connectivity and infrastructure,Analysis,The Affordable Connectivity Program (USA),GIFI,NA,1
United States,USA,2,Rights and freedoms,Source,Guidance on Human Rights Defenders on Online Platforms (USA),Government,https://www.state.gov/united-states-releases-guidance-for-online-platforms-on-protecting-human-rights-defenders-online/,1
United States,USA,3,Responsibility and sustainability,Analysis,Iran General License (USA),GIFI,NA,1
United States,USA,4,Trust and resilience,Analysis,Iran General License (USA),GIFI,NA,1
Uruguay,URY,1,Connectivity and infrastructure,Analysis,Resilience & infrastructure,Internet Society,https://pulse.internetsociety.org/en/reports/UY,2
Uruguay,URY,4,Trust and resilience,Analysis,Internet resilience,Internet Society,https://pulse.internetsociety.org/en/resilience/UY,2
Uruguay,URY,2,Rights and freedoms,Analysis,Digital rights,Freedom House,https://freedomhouse.org/country/uruguay/freedom-net/2024,2
Uruguay,URY,1,Connectivity and infrastructure,Analysis,Mobile connectivity enablers,GSMA,https://www.mobileconnectivityindex.com/assets/excelData/MCI_data_2025.xlsx,2
Uruguay,URY,1,Connectivity and infrastructure,Analysis,Mobile internet trends,GSMA,https://www.gsma.com/r/somic/,2
Uruguay,URY,1,Connectivity and infrastructure,Analysis,Global indicators & benchmarks,ITU,https://www.itu.int/en/ITU-D/Statistics/pages/facts/default.aspx,2
Uruguay,URY,3,Responsibility and sustainability,Analysis,Digital economy & governance,World Bank,https://www.worldbank.org/en/publication/digital-progress-and-trends-report,2
Uruguay,URY,4,Trust and resilience,Analysis,Shutdowns,Access Now,https://www.accessnow.org/wp-content/uploads/2025/02/KeepItOn-2024-Internet-Shutdowns-Annual-Report.pdf,2
Uruguay,URY,2,Rights and freedoms,Analysis,Network disruptions & censorship,NetBlocks,https://netblocks.org/reports,2
Uruguay,URY,3,Responsibility and sustainability,Project,Project Ceibal (Uruguay),GIFI,NA,1
Venezuela,VEN,1,Connectivity and infrastructure,Analysis,Resilience & infrastructure,Internet Society,https://pulse.internetsociety.org/en/reports/VE,2
Venezuela,VEN,4,Trust and resilience,Analysis,Internet resilience,Internet Society,https://pulse.internetsociety.org/en/resilience/VE,2
Venezuela,VEN,2,Rights and freedoms,Analysis,Digital rights,Freedom House,https://freedomhouse.org/report/freedom-net/2024/global-findings,2
Venezuela,VEN,1,Connectivity and infrastructure,Analysis,Mobile connectivity enablers,GSMA,https://www.mobileconnectivityindex.com/assets/excelData/MCI_data_2025.xlsx,2
Venezuela,VEN,1,Connectivity and infrastructure,Analysis,Mobile internet trends,GSMA,https://www.gsma.com/r/somic/,2
Venezuela,VEN,1,Connectivity and infrastructure,Analysis,Global indicators & benchmarks,ITU,https://www.itu.int/en/ITU-D/Statistics/pages/facts/default.aspx,2
Venezuela,VEN,3,Responsibility and sustainability,Analysis,Digital economy & governance,World Bank,https://www.worldbank.org/en/publication/digital-progress-and-trends-report,2
Venezuela,VEN,4,Trust and resilience,Analysis,Shutdowns,Access Now,https://www.accessnow.org/wp-content/uploads/2025/02/KeepItOn-2024-Internet-Shutdowns-Annual-Report.pdf,2
Venezuela,VEN,2,Rights and freedoms,Analysis,Network disruptions & censorship,NetBlocks,https://netblocks.org/reports,2
Uruguay,URY,3,Responsibility and sustainability,Analysis,Trends & governance,Internet Society,https://www.internetsociety.org/globalinternetreport/,2
Vietnam,VNM,1,Connectivity and infrastructure,Analysis,Resilience & infrastructure,Internet Society,https://pulse.internetsociety.org/en/reports/VN,2
Vietnam,VNM,4,Trust and resilience,Analysis,Internet resilience,Internet Society,https://pulse.internetsociety.org/en/resilience/VN,2
Vietnam,VNM,2,Rights and freedoms,Analysis,Digital rights,Freedom House,https://freedomhouse.org/country/vietnam/freedom-net/2024,2
Vietnam,VNM,1,Connectivity and infrastructure,Analysis,Mobile connectivity enablers,GSMA,https://www.mobileconnectivityindex.com/assets/excelData/MCI_data_2025.xlsx,2
Vietnam,VNM,1,Connectivity and infrastructure,Analysis,Mobile internet trends,GSMA,https://www.gsma.com/r/somic/,2
Vietnam,VNM,1,Connectivity and infrastructure,Analysis,Global indicators & benchmarks,ITU,https://www.itu.int/en/ITU-D/Statistics/pages/facts/default.aspx,2
Vietnam,VNM,3,Responsibility and sustainability,Analysis,Digital economy & governance,World Bank,https://www.worldbank.org/en/publication/digital-progress-and-trends-report,2
Vietnam,VNM,4,Trust and resilience,Analysis,Shutdowns,Access Now,https://www.accessnow.org/wp-content/uploads/2025/02/KeepItOn-2024-Internet-Shutdowns-Annual-Report.pdf,2
Vietnam,VNM,2,Rights and freedoms,Analysis,Network disruptions & censorship,NetBlocks,https://netblocks.org/reports,2
Vietnam,VNM,3,Responsibility and sustainability,Analysis,Trends & governance,Internet Society,https://www.internetsociety.org/globalinternetreport/,2
Vietnam,VNM,4,Trust and resilience,Analysis,Elections & disinformation,LirneAsia,https://lirneasia.net/2024/10/report-on-election-misinformation-in-vietnam/,3
Zambia,ZMB,1,Connectivity and infrastructure,Analysis,Resilience & infrastructure,Internet Society,https://pulse.internetsociety.org/en/reports/ZM,3
Zambia,ZMB,4,Trust and resilience,Analysis,Internet resilience,Internet Society,https://pulse.internetsociety.org/en/resilience/ZM,3
Zambia,ZMB,1,Connectivity and infrastructure,Analysis,Mobile connectivity enablers,GSMA,https://www.mobileconnectivityindex.com/assets/excelData/MCI_data_2025.xlsx,3
Zambia,ZMB,1,Connectivity and infrastructure,Analysis,Mobile internet trends,GSMA,https://www.gsma.com/r/somic/,3
Zambia,ZMB,1,Connectivity and infrastructure,Analysis,Global indicators & benchmarks,ITU,https://www.itu.int/en/ITU-D/Statistics/pages/facts/default.aspx,3
Zambia,ZMB,3,Responsibility and sustainability,Analysis,Digital economy & governance,World Bank,https://www.worldbank.org/en/publication/digital-progress-and-trends-report,3
Zambia,ZMB,4,Trust and resilience,Analysis,Shutdowns,Access Now,https://www.accessnow.org/wp-content/uploads/2025/02/KeepItOn-2024-Internet-Shutdowns-Annual-Report.pdf,3
Zambia,ZMB,2,Rights and freedoms,Analysis,Network disruptions & censorship,NetBlocks,https://netblocks.org/reports,3
Zimbabwe,ZWE,1,Connectivity and infrastructure,Analysis,Resilience & infrastructure,Internet Society,https://pulse.internetsociety.org/en/reports/ZW,3
Zimbabwe,ZWE,4,Trust and resilience,Analysis,Internet resilience,Internet Society,https://pulse.internetsociety.org/en/resilience/ZW,3
Zimbabwe,ZWE,1,Connectivity and infrastructure,Analysis,Mobile connectivity enablers,GSMA,https://www.mobileconnectivityindex.com/assets/excelData/MCI_data_2025.xlsx,3
Zimbabwe,ZWE,1,Connectivity and infrastructure,Analysis,Mobile internet trends,GSMA,https://www.gsma.com/r/somic/,3
Zimbabwe,ZWE,1,Connectivity and infrastructure,Analysis,Global indicators & benchmarks,ITU,https://www.itu.int/en/ITU-D/Statistics/pages/facts/default.aspx,3
Zimbabwe,ZWE,3,Responsibility and sustainability,Analysis,Digital economy & governance,World Bank,https://www.worldbank.org/en/publication/digital-progress-and-trends-report,3
Zimbabwe,ZWE,4,Trust and resilience,Analysis,Shutdowns,Access Now,https://www.accessnow.org/wp-content/uploads/2025/02/KeepItOn-2024-Internet-Shutdowns-Annual-Report.pdf,3
Zimbabwe,ZWE,2,Rights and freedoms,Analysis,Network disruptions & censorship,NetBlocks,https://netblocks.org/reports,3
Global,GLO,2,Rights and freedoms,Academic,Transnational repression,Journal of Democracy,https://www.journalofdemocracy.org/articles/the-golden-age-of-transnational-repression/,NA
Global,GLO,2,Rights and freedoms,Analysis,Digital authoritarianism (Global),Berggruen Institute,https://cdn.sanity.io/files/9xbysn2u/production/4d7f42a888168a1d66292f26cdc50b5e3ff8d698.pdf,1
Global,GLO,2,Rights and freedoms,Analysis,Anti-censorship technologies (Global),GIFI,https://globalgovernanceprogramme.eui.eu/gifi/eui-freedom-house-report-on-anti-censorship-tools-and-end-to-end-encryption/,1
Global,GLO,1,Connectivity and infrastructure,Analysis,Anti-censorship technologies (Global),GIFI,https://globalgovernanceprogramme.eui.eu/gifi/eui-freedom-house-report-on-anti-censorship-tools-and-end-to-end-encryption/,1
Global,GLO,2,Rights and freedoms,Analysis,Freedom on the Net 2024 (Global),Freedom House,https://freedomhouse.org/sites/default/files/2024-10/FREEDOM-ON-THE-NET-2024-DIGITAL-BOOKLET.pdf,1
Global,GLO,3,Responsibility and sustainability,Academic,Digital sovereignty,JCLS,https://doi.org/10.18311/JCLS/2025/v2i4/53913,4
Global,GLO,3,Responsibility and sustainability,Academic,Authoritarian collaboration,Democratization,https://doi.org/10.1080/13510347.2024.2442377,4
Global,GLO,4,Trust and resilience,Academic,Transnational repression,JCLQ,https://doi.org/10.1017/S0020589323000532,4
Global,GLO,2,Rights and freedoms,Academic,Transnational repression,EJIS,https://doi.org/10.1017/eis.2022.27,4
Asia,ASI,3,Responsibility and sustainability,Academic,Platforms governance,Open Reserch Europe,https://doi.org/10.12688/openreseurope.18820.2,4
Africa,AFR,3,Responsibility and sustainability,Analysis,Political economy of AI,Research ICT Africa,https://researchictafrica.net/research/a-new-primer-on-the-political-economy-of-african-ai/,3
Africa,AFR,3,Responsibility and sustainability,Analysis,AI and democracy,Research ICT Africa,https://researchictafrica.net/research/how-might-ai-reshape-democracy-on-the-african-continent/,3
Africa,AFR,3,Responsibility and sustainability,Analysis,Data access and policies,Research ICT Africa,https://researchictafrica.net/research/towards-an-african-alliance-for-meaningful-access-to-intermediaries-data-holdings/,3
Africa,AFR,3,Responsibility and sustainability,Analysis,Cross-border data flows,Research ICT Africa,https://researchictafrica.net/research/cross-border-data-flows-in-africa-an-analysis-of-the-alignment-with-afcfta/,3
Africa,AFR,1,Connectivity and infrastructure,Analysis,Digital inclusion,Research ICT Africa,https://researchictafrica.net/research/policy-regulatory-and-industry-responses-to-demand-side-constraints-on-digital-cnclusion/,3
Africa,AFR,2,Rights and freedoms,Analysis,Internet freedoms in Africa,CIPESA,https://cipesa.org/download/reports/SIFA23_Report.pdf,3
Africa,AFR,2,Rights and freedoms,Analysis,LONDA 2023/2024: Digital Rights in Africa,Paradigm,https://paradigmhq.org/londa/,3
Europe,EUR,2,Rights and freedoms,Analysis,Digital rights in Europe,EDRI,https://edri.org/our-work/edri-annual-report-2024-reinforcing-digital-rights-and-justice-in-uncertain-times/,3
Europe,EUR,3,Responsibility and sustainability,Analysis,Surveillance exports,HRW,https://www.hrw.org/report/2026/05/12/looking-the-other-way/eu-failure-to-prevent-surveillance-exports-to-rights,4
Europe,EUR,3,Responsibility and sustainability,Academic,Dual-use regulation,Defence Studies,https://doi.org/10.1080/14702436.2023.2277455,4
